bpolicyc,fec_effec,fec_exp,uso_veh,tipo_veh,edad_asegurado,canal,prima_mensual_uf,deducible,asegurado_es_contratante,sucursal,intermediario,pol_colectiva,asegurado_empresa,contratante_empresa
69-544268-0,2024-07-31 00:00:00.000,2026-07-31 00:00:00.000,Otros usos comerciales distint,Station Wagon,54,CORREDORES,0.002318839001747836,10,0,Banca Seguros,6953,0,1,1
96-529838-0,2025-04-15 00:00:00.000,2026-07-16 00:00:00.000,Escuela de Conductores,Station Wagon,52,DEALERS,0.0012712328767123,5,1,Casa Matriz Santiago Dealer,8650,0,0,0
69-545474-0,2024-08-13 00:00:00.000,2025-08-13 00:00:00.000,Escuela de Conductores,Automóvil,50,DEALERS,0.0009817351598173,17,0,CM Falabella,2457,0,0,1
96-473090-0,2024-08-25 00:00:00.000,2025-08-25 00:00:00.000,Particular,Station Wagon,49,DEALERS,0.0029251141552511,20,1,Casa Matriz Santiago Dealer,7381,0,0,0
83-45017-0,2023-12-27 00:00:00.000,2024-12-27 00:00:00.000,Escuela de Conductores,Station Wagon,44,,0.0007422586520947,0,1,BancoEstado,6872,0,0,0
90-409412-0,2024-06-10 00:00:00.000,2025-06-10 00:00:00.000,Escuela de Conductores,Station Wagon,81,DEALERS,0.002379908675799,-16,1,Casa Matriz Santiago Dealer,8579,0,0,0
74-701581-0,2024-05-14 00:00:00.000,2025-05-14 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0018757990867579,5,1,Antofagasta,5369,0,0,0
74-677939-0,2024-01-26 00:00:00.000,2025-01-26 00:00:00.000,Escuela de Conductores,Station Wagon,18,DIRECTO,0.0023606557377049,5,1,HDI.CL,1080,0,0,0
74-811694-0,2026-03-19 00:00:00.000,2027-03-19 00:00:00.000,Escuela de Conductores,Automóvil,35,,0.0010675789954337,0,1,BancoEstado,6872,0,0,0
96-493369-0,2024-12-29 00:00:00.000,2025-12-29 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0014628935920093964,3,1,Casa Matriz Santiago Dealer,2206,0,0,0
95-370502-0,2024-11-03 00:00:00.000,2025-11-03 00:00:00.000,Particular,Station Wagon,52,DEALERS,0.0013753424657534,3,1,Casa Matriz Santiago Dealer,5726,0,0,0
94-84320-0,2025-04-15 00:00:00.000,2026-09-16 00:00:00.000,Taxi Colectivo,Automóvil,54,DEALERS,0.000807305936073,26,1,LaSerena Dealer,7883,0,0,0
96-521861-0,2025-04-15 00:00:00.000,2026-05-06 00:00:00.000,Particular,Mini Bus,54,DEALERS,0.0010666666666666,10,1,Casa Matriz Santiago Dealer,8650,0,0,0
116-34005-0,2025-01-19 00:00:00.000,2026-01-19 00:00:00.000,Particular,Mini Bus,50,MASIVO,0.0009716894977168,0,0,Valdivia Dealer,2457,0,0,1
74-708686-0,2024-06-10 00:00:00.000,2025-06-10 00:00:00.000,Particular,Automóvil,69,DEALERS,0.0008164383561643,27,1,HDI.CL,8414,0,0,0
85-75664-57,2024-05-30 00:00:00.000,2025-05-30 00:00:00.000,Comercial,Tracto Camión,Empresa,CORREDORES,0.0035159817351598,127,1,Corporate,2206,1,1,1
85-79913-3,2025-04-15 00:00:00.000,2025-09-23 00:00:00.000,Transporte de Carga,Chasis Combinado,Empresa,CORREDORES,0.0021324200913242,0,1,Osorno,5930,1,1,1
3-574990-1169,2025-09-29 00:00:00.000,2026-08-31 00:00:00.000,Comercial,Automóvil,54,DEALERS,-0.00011131047653268705,0,0,Corporate,2206,1,1,1
3-534018-0,2025-01-25 00:00:00.000,2024-05-23 00:00:00.000,Vehículos de Reparto,Mini Bus,Empresa,DEALERS,0.0036593607305936,18,1,Valdivia Dealer,7057,0,1,1
114-20981-0,2026-01-10 00:00:00.000,2027-01-10 00:00:00.000,Otros usos comerciales distint,Mini Bus,Empresa,DEALERS,0.004348421371731897,23,1,Casa Matriz Santiago Dealer,4091,0,1,1
74-811694-0,2025-10-28 00:00:00.000,2027-10-28 00:00:00.000,Escuela de Conductores,Mini Bus,33,DEALERS,0.0009086757990867,10,1,Copiapo Dealer,8609,0,0,0
116-13599-0,2025-01-17 00:00:00.000,2026-01-17 00:00:00.000,Particular,Station Wagon,38,MASIVO,0.0017927374955837307,-21,0,CM Falabella,2948,0,0,1
115-23950-0,2026-03-15 00:00:00.000,2027-03-15 00:00:00.000,Particular,Station Wagon,53,DEALERS,0.0016383561643835,0,0,Banca Seguros,2556,0,0,0
95-335904-0,2025-04-15 00:00:00.000,2024-12-27 00:00:00.000,Particular,Mini Bus,46,DEALERS,0.0018588342440801,16,1,Vina del Mar Dealer,8564,0,0,0
114-14239-0,2025-11-27 00:00:00.000,2026-11-27 00:00:00.000,Particular,Mini Bus,76,DEALERS,0.0015442922374429,21,0,Casa Matriz Santiago Dealer,2206,0,0,1
94-74590-0,2025-04-15 00:00:00.000,2025-12-09 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0018747122792402249,5,1,Casa Matriz Santiago Dealer,7883,0,0,0
69-529165-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,50,MASIVO,0.0014329954086393102,3,0,CM Cencosud,5559,0,0,1
74-811694-0,2025-05-05 00:00:00.000,2026-05-05 00:00:00.000,Transporte de Carga,Semi Remolque,Empresa,CORREDORES,0.00130343791371204,0,1,Valdivia Dealer,5268,1,1,1
90-393985-0,2024-02-24 00:00:00.000,2025-02-24 00:00:00.000,Particular,Station Wagon,56,DEALERS,0.0018369763205828,10,1,Casa Matriz Santiago Dealer,8579,0,0,0
96-569809-0,2025-12-31 00:00:00.000,2027-12-31 00:00:00.000,Particular,Automóvil,43,DEALERS,0.0007969987625480605,3,1,Casa Matriz Santiago Dealer,7381,0,0,0
3-600029-21,2026-03-07 00:00:00.000,2024-05-23 00:00:00.000,Comercial,Furgón,Empresa,DEALERS,0.0009754877974738553,3,1,Partners,3766,1,1,1
115-8077-0,2025-07-27 00:00:00.000,2026-07-27 00:00:00.000,Comercial,Furgón,54,DEALERS,0.0007894551954828577,0,1,Valdivia Dealer,2556,0,1,1
96-539044-0,2025-08-07 00:00:00.000,2027-08-07 00:00:00.000,Particular,Automóvil,54,DEALERS,0.0009602739726027,5,1,Casa Matriz Santiago Dealer,2206,0,0,0
85-72733-0,2024-03-20 00:00:00.000,2024-04-20 00:00:00.000,Bus Urbano,Bus,Empresa,CORREDORES,0.0052903225806451,20,1,Valdivia Dealer,3123,0,1,1
95-389878-0,2025-06-22 00:00:00.000,2026-06-22 00:00:00.000,Particular,Station Wagon,53,DEALERS,0.0013324200913242,5,1,Valdivia Dealer,8585,0,0,0
95-364153-0,2025-04-15 00:00:00.000,2025-09-09 00:00:00.000,Particular,Camioneta,Empresa,DEALERS,0.0025598173515981,10,0,Casa Matriz Santiago Dealer,7124,0,1,0
69-582446-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,60,MASIVO,0.0010237442922374,-8,0,CM Compara Online,5336,0,0,1
90-465412-0,2025-08-06 00:00:00.000,2026-08-06 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0018017402196883248,10,1,Valdivia Dealer,8605,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2026-05-17 00:00:00.000,Particular,Station Wagon,54,,0.0009680365296803,3,1,BancoEstado,6872,0,0,0
90-481224-112,2025-11-30 00:00:00.000,2026-11-30 00:00:00.000,Particular,Camioneta,54,,0.0009072424657534,5,1,Plus,8897,1,1,1
94-90279-0,2026-03-05 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0009972640218878,3,1,Casa Matriz Santiago Dealer,7883,0,0,0
74-811694-0,2024-01-14 00:00:00.000,2025-01-14 00:00:00.000,Particular,Mini Bus,54,DEALERS,0.0023843351548269,10,0,Casa Matriz Santiago Dealer,8579,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2025-04-21 00:00:00.000,Particular,Automóvil,33,MASIVO,0.0006383561643835,0,0,CM Compara Online,6568,0,0,1
115-19791-0,2025-12-31 00:00:00.000,2026-12-31 00:00:00.000,Otros usos comerciales distint,Camioneta,54,CORREDORES,0.00186,-9,1,Valdivia Dealer,2556,0,1,1
74-811694-0,2025-11-18 00:00:00.000,2026-11-18 00:00:00.000,Escuela de Conductores,Station Wagon,63,DEALERS,0.0022597875799086,10,1,BancoEstado,6872,0,0,0
83-65661-0,2024-08-31 00:00:00.000,2025-08-31 00:00:00.000,Otros usos comerciales distint,Tracto Camión,Empresa,,0.0036711649315068,0,0,BancoEstado,6978,0,1,1
74-811694-0,2025-07-01 00:00:00.000,2026-07-01 00:00:00.000,Otros usos comerciales distint,Otros,34,,0.0017270805587856503,0,0,BancoEstado,6978,0,0,1
69-522374-0,2024-06-07 00:00:00.000,2025-06-07 00:00:00.000,Particular,Station Wagon,35,MASIVO,0.0022410958904109,5,0,CM Falabella,2457,0,0,1
90-414569-0,2024-07-01 00:00:00.000,2025-07-01 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0014191780821917,-6,1,Casa Matriz Santiago Dealer,8579,0,0,0
3-570165-0,2025-10-16 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,35,DEALERS,0.0018438356164383,0,1,Valdivia Dealer,6327,0,0,0
85-67146-88,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Escuela de Conductores,Camión,54,CORREDORES,3.29218106995e-05,0,1,Valdivia Dealer,5061,1,1,1
3-560635-1760,2025-09-24 00:00:00.000,2027-06-30 00:00:00.000,Comercial,Furgón,Empresa,CORREDORES,0.0012531055900621,6,1,Corporate,1380,1,1,1
74-811694-0,2025-05-24 00:00:00.000,2026-05-24 00:00:00.000,Particular,Mini Bus,54,,0.000724200913242,0,1,BancoEstado,6872,0,0,0
114-1500-0,2025-04-15 00:00:00.000,2026-01-22 00:00:00.000,Particular,Station Wagon,50,DEALERS,0.0024200913242009,3,1,Casa Matriz Santiago Dealer,11483,0,0,0
74-811694-0,2024-12-28 00:00:00.000,2024-05-23 00:00:00.000,Escuela de Conductores,Station Wagon,47,DEALERS,0.0015205479452054,5,1,Casa Matriz Santiago Dealer,2206,0,0,0
83-49445-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,54,,0.0016191780821917,36,1,BancoEstado,6872,0,0,0
69-618878-0,2025-05-27 00:00:00.000,2026-05-27 00:00:00.000,Particular,Automóvil,46,MASIVO,0.0010173515981735,25,0,CM Compara Online,5336,0,0,1
96-579158-0,2026-02-27 00:00:00.000,2028-02-27 00:00:00.000,Particular,Station Wagon,51,DEALERS,0.0010666666666666,39,1,Concepcion Dealer,2206,0,0,0
3-601707-0,2026-03-21 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,54,,0.0012164383561643,5,0,Plus,5279,0,0,0
85-92524-24,2025-08-04 00:00:00.000,2026-08-04 00:00:00.000,Comercial,Semi Remolque,Empresa,CORREDORES,0.0015625570776255,30,1,Advance,6684,1,1,1
74-811694-0,2024-10-31 00:00:00.000,2025-10-31 00:00:00.000,Escuela de Conductores,Ambulancia,Empresa,CORREDORES,0.0017333333333333,5,1,Corporate,2043,1,1,1
83-79166-0,2025-04-15 00:00:00.000,2025-12-06 00:00:00.000,Escuela de Conductores,Mini Bus,39,,0.0009332381735159,10,1,BancoEstado,8396,0,0,0
69-522194-0,2024-06-30 00:00:00.000,2024-05-23 00:00:00.000,Particular,Mini Bus,52,MASIVO,0.0008365296803652,3,0,CM Falabella,2457,0,0,1
3-492198-310,2024-02-14 00:00:00.000,2025-02-14 00:00:00.000,Escuela de Conductores,Station Wagon,Empresa,CORREDORES,0.0010673952641165,0,1,Corporate,2978,1,1,1
74-811694-0,2025-04-15 00:00:00.000,2026-08-19 00:00:00.000,Escuela de Conductores,Mini Bus,64,DIRECTO,0.0019671232876712,17,0,HDI.CL,1080,0,0,0
74-811694-0,2024-08-05 00:00:00.000,2025-08-05 00:00:00.000,Particular,Station Wagon,41,MASIVO,0.0014255080974510694,5,0,CM Falabella,2457,0,0,1
74-811694-0,2025-12-01 00:00:00.000,2024-05-23 00:00:00.000,Particular,Jeep,66,CORREDORES,0.0015552511415525,3,1,Viña del Mar,9583,0,0,0
74-833350-0,2026-03-18 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,54,DIRECTO,0.001511838860824427,5,0,HDI.CL,3058,0,0,0
3-600198-0,2025-04-15 00:00:00.000,2027-03-06 00:00:00.000,Particular,Station Wagon,52,CORREDORES,0.0012730593607305,3,1,Valdivia Dealer,5036,0,0,0
69-541187-0,2025-04-15 00:00:00.000,2025-08-31 00:00:00.000,Particular,Station Wagon,54,MASIVO,0.0013461187214611,5,0,CM Falabella,2457,0,0,1
95-342315-0,2024-02-12 00:00:00.000,2025-02-12 00:00:00.000,Particular,Automóvil,73,DEALERS,0.0012987249544626,5,1,Casa Matriz Santiago Dealer,8518,0,0,0
74-811694-0,2024-10-08 00:00:00.000,2026-10-08 00:00:00.000,Particular,Mini Bus,62,CORREDORES,0.0011328767123287,5,0,Banca Seguros,6953,0,0,1
91-76149-0,2025-06-13 00:00:00.000,2027-06-13 00:00:00.000,Particular,Mini Bus,54,DEALERS,0.0013150684931506,12,1,Casa Matriz Santiago Dealer,7381,0,0,0
3-524436-0,2025-04-15 00:00:00.000,2025-11-19 00:00:00.000,Escuela de Conductores,Automóvil,46,CORREDORES,0.0008894977168949,5,1,Viña del Mar,7802,0,0,0
96-575426-0,2026-02-17 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,73,DEALERS,0.0014447488584474,10,1,Casa Matriz Santiago Dealer,8650,0,0,0
74-811694-0,2025-01-01 00:00:00.000,2026-01-01 00:00:00.000,Comercial,Bus,Empresa,CORREDORES,0.0040283105022831,55,0,Valdivia Dealer,5266,1,1,1
96-563614-0,2025-12-02 00:00:00.000,2027-12-02 00:00:00.000,Particular,Mini Bus,48,DEALERS,-4.1289694493655636e-05,9,1,Casa Matriz Santiago Dealer,267,0,0,0
3-527049-0,2024-12-05 00:00:00.000,2025-12-05 00:00:00.000,Particular,Station Wagon,49,MASIVO,0.0014027397260273,18,1,CM MACC,5658,0,0,0
74-811694-0,2024-10-30 00:00:00.000,2025-10-30 00:00:00.000,Comercial,Camión,Empresa,DEALERS,0.002512333156169484,10,1,Corporate,4200,1,1,1
90-468680-0,2025-09-30 00:00:00.000,2026-09-30 00:00:00.000,Escuela de Conductores,Automóvil,35,DEALERS,0.0023068493150684,5,1,Vina del Mar Dealer,8579,0,0,0
74-811694-0,2025-03-24 00:00:00.000,2026-03-24 00:00:00.000,Particular,Mini Bus,54,DEALERS,0.0019808219178082,10,0,Casa Matriz Santiago Dealer,8522,0,0,0
74-738288-0,2024-10-02 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,54,DIRECTO,0.0011344443427979203,5,0,HDI.CL,1080,0,0,0
74-805071-2,2025-09-16 00:00:00.000,2026-09-16 00:00:00.000,Otros usos comerciales distint,Mini Bus,54,CORREDORES,0.0020582443835616,0,1,Iquique,1001,1,1,1
90-394066-0,2025-04-15 00:00:00.000,2025-02-03 00:00:00.000,Escuela de Conductores,Mini Bus,56,DEALERS,0.0016129326047358,2,1,Casa Matriz Santiago Dealer,8175,0,0,0
90-482808-0,2026-01-09 00:00:00.000,2027-01-09 00:00:00.000,Particular,Mini Bus,59,DEALERS,0.0030337899543378,5,1,Casa Matriz Santiago Dealer,8579,0,0,0
74-811694-0,2025-10-05 00:00:00.000,2024-05-23 00:00:00.000,Particular,Mini Bus,46,DEALERS,0.0005966559361942376,10,1,Valdivia Dealer,8579,0,0,0
69-673408-0,2025-09-04 00:00:00.000,2024-05-23 00:00:00.000,Escuela de Conductores,Mini Bus,18,MASIVO,0.001248401826484,5,0,CM Compara Online,5336,0,0,1
74-811694-0,2025-08-30 00:00:00.000,2026-08-30 00:00:00.000,Particular,Station Wagon,33,MASIVO,0.0014018264840182,0,0,CM Falabella,2457,0,0,1
95-385384-0,2025-04-17 00:00:00.000,2027-04-17 00:00:00.000,Particular,Automóvil,41,DEALERS,0.0014281620091324,10,1,Casa Matriz Santiago Dealer,6322,0,0,0
74-730606-0,2024-09-11 00:00:00.000,2025-09-11 00:00:00.000,Particular,Automóvil,41,DIRECTO,0.0011634703196347,3,1,Valdivia Dealer,1080,0,0,0
74-730071-0,2024-09-04 00:00:00.000,2025-09-04 00:00:00.000,Particular,Station Wagon,65,DEALERS,0.0014104109589041,10,0,HDI.CL,6082,0,0,0
83-138866-0,2026-03-09 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0003345131221029436,0,1,BancoEstado,6397,0,0,0
83-97501-0,2025-06-01 00:00:00.000,2026-06-01 00:00:00.000,Escuela de Conductores,Station Wagon,54,,0.0011251141552511,0,1,BancoEstado,6872,0,0,0
116-8793-0,2025-01-04 00:00:00.000,2026-01-04 00:00:00.000,Particular,Automóvil,54,MASIVO,0.0011634703196347,0,0,CM Falabella,2620,0,0,1
83-102373-0,2025-07-10 00:00:00.000,2026-07-10 00:00:00.000,Particular,Station Wagon,49,,0.0011780821917808,3,1,BancoEstado,8889,0,0,0
90-466920-0,2025-09-21 00:00:00.000,2026-09-21 00:00:00.000,Particular,Station Wagon,70,DEALERS,0.001122981614727442,5,1,Casa Matriz Santiago Dealer,8579,0,0,0
83-84811-0,2025-01-30 00:00:00.000,2026-01-30 00:00:00.000,Escuela de Conductores,Camioneta,Empresa,DEALERS,0.0029165105022831,0,0,BancoEstado,6872,0,1,0
3-575474-14,2025-09-29 00:00:00.000,2024-05-23 00:00:00.000,Escuela de Conductores,Camioneta,54,CORREDORES,0.0014739726027397,5,1,Valdivia Dealer,2428,1,1,1
83-52959-0,2024-04-01 00:00:00.000,2025-04-01 00:00:00.000,Otros usos comerciales distint,Furgón,Empresa,,0.0006084056441435127,0,0,BancoEstado,6978,0,1,1
74-806873-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,46,DIRECTO,0.0004546693150684,3,1,HDI.CL,8414,0,0,0
74-811694-0,2024-03-07 00:00:00.000,2025-03-07 00:00:00.000,Escuela de Conductores,Station Wagon,54,DEALERS,0.0019369863013698,5,1,Casa Matriz Santiago Dealer,8579,0,0,0
74-703357-0,2025-04-15 00:00:00.000,2025-05-01 00:00:00.000,Particular,Automóvil,38,DIRECTO,0.0015470319634703,10,1,Valdivia Dealer,8414,0,0,0
83-115778-0,2025-10-23 00:00:00.000,2026-10-23 00:00:00.000,Particular,Station Wagon,74,,0.001586301369863,3,1,BancoEstado,6872,0,0,0
69-503675-0,2025-04-15 00:00:00.000,2025-03-28 00:00:00.000,Particular,Station Wagon,62,DEALERS,0.0016986301369863,5,0,Valdivia Dealer,2457,0,0,1
74-811694-0,2025-04-15 00:00:00.000,2028-01-17 00:00:00.000,Escuela de Conductores,Station Wagon,64,DIRECTO,0.0007979504109589,3,1,HDI.CL,9420,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2026-02-25 00:00:00.000,Particular,Station Wagon,68,DEALERS,0.0018410958904109,3,1,Casa Matriz Santiago Dealer,2206,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Furgón,48,DIRECTO,0.00021765642237428495,12,1,HDI.CL,7947,0,0,0
3-475735-0,2023-12-22 00:00:00.000,2024-12-22 00:00:00.000,Particular,Station Wagon,65,CORREDORES,0.0016377223488105266,10,1,Viña del Mar,2229,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2025-05-30 00:00:00.000,Otros usos comerciales distint,Camioneta,Empresa,DEALERS,0.00035121280058158654,5,1,Casa Matriz Santiago Dealer,8579,0,1,1
74-811694-0,2024-06-10 00:00:00.000,2025-06-10 00:00:00.000,Particular,Station Wagon,31,DEALERS,0.0015378995433789,0,1,HDI.CL,1080,0,0,0
111-19864-0,2026-01-03 00:00:00.000,2027-01-03 00:00:00.000,Particular,Jeep,60,DEALERS,0.0013369863013698,0,1,Advance,6316,0,0,0
74-702740-0,2025-04-15 00:00:00.000,2025-05-17 00:00:00.000,Particular,Station Wagon,34,DIRECTO,0.0013406392694063,0,1,HDI.CL,7944,0,0,0
3-593765-288,2026-01-01 00:00:00.000,2024-05-23 00:00:00.000,Comercial,Mini Bus,Empresa,DEALERS,0.0004566210045662,0,1,Valdivia Dealer,2978,1,1,1
74-811694-0,2024-08-02 00:00:00.000,2025-08-02 00:00:00.000,Particular,Automóvil,34,DIRECTO,0.0010913242009132,-1,0,HDI.CL,3602,0,0,0
69-723383-0,2025-04-15 00:00:00.000,2027-06-30 00:00:00.000,Particular,Mini Bus,66,DEALERS,0.0006018867924528,3,0,Valdivia Dealer,6187,0,0,1
74-811694-0,2025-03-18 00:00:00.000,2026-03-18 00:00:00.000,Particular,Mini Bus,54,MASIVO,0.0012904109589041,-15,0,Valdivia Dealer,5336,0,0,1
69-676851-0,2025-09-08 00:00:00.000,2026-09-08 00:00:00.000,Particular,Camioneta,38,MASIVO,0.0006207798743882619,10,0,CM Falabella,2457,0,0,1
96-454913-0,2024-04-02 00:00:00.000,2026-04-02 00:00:00.000,Particular,Station Wagon,30,DEALERS,0.0014109589041095,10,1,Temuco Dealer,8650,0,0,0
69-546112-0,2024-08-08 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,54,MASIVO,0.001,-6,0,CM Ripley,2841,0,0,1
74-811694-0,2024-05-28 00:00:00.000,2024-05-23 00:00:00.000,Escuela de Conductores,Automóvil,68,DIRECTO,0.0010127853881278,0,1,HDI.CL,1080,0,0,0
95-369769-0,2024-11-27 00:00:00.000,2025-11-27 00:00:00.000,Particular,Automóvil,64,DEALERS,0.0014648052374920965,0,1,Casa Matriz Santiago Dealer,8933,0,0,0
69-590759-0,2025-02-20 00:00:00.000,2027-02-20 00:00:00.000,Particular,Station Wagon,58,CORREDORES,0.001648401826484,3,0,Banca Seguros,6778,0,0,1
69-648189-0,2025-08-04 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0010904109589041,3,0,Valdivia Dealer,5336,0,0,1
113-8908-73,2025-12-31 00:00:00.000,2027-06-30 00:00:00.000,Comercial,Camión,54,CORREDORES,0.0029474969474969,0,1,Corporate,2043,1,1,1
74-830237-0,2026-02-02 00:00:00.000,2028-02-02 00:00:00.000,Particular,Automóvil,68,DIRECTO,0.0004255707762557,27,1,HDI.CL,1080,0,0,0
94-80882-0,2025-07-18 00:00:00.000,2026-07-18 00:00:00.000,Particular,Station Wagon,37,DEALERS,0.0011251141552511,6,1,Casa Matriz Santiago Dealer,8513,0,0,0
74-811694-0,2025-09-30 00:00:00.000,2026-09-30 00:00:00.000,Escuela de Conductores,Station Wagon,64,DEALERS,0.0014666666666666,34,0,Valdivia Dealer,6344,0,0,0
116-24568-0,2025-04-29 00:00:00.000,2027-04-29 00:00:00.000,Particular,Mini Bus,46,CORREDORES,0.000793607305936,8,0,Banca Seguros,6953,0,0,1
74-811694-0,2025-04-15 00:00:00.000,2026-02-06 00:00:00.000,Particular,Station Wagon,36,DIRECTO,0.0006134740393485781,10,1,HDI.CL,8414,0,0,0
96-454571-0,2024-03-28 00:00:00.000,2026-03-28 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0014598173515981,5,1,Vina del Mar Dealer,7381,0,0,0
74-712860-32,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Transporte de Carga,Semi Remolque,Empresa,CORREDORES,0.0003237414990859,0,1,Valdivia Dealer,5458,1,1,1
74-811694-0,2025-12-05 00:00:00.000,2026-12-05 00:00:00.000,Otros usos comerciales distint,Station Wagon,54,DEALERS,0.0025433789954337,11,1,Rancagua,5161,1,1,1
74-811694-0,2025-04-15 00:00:00.000,2025-03-08 00:00:00.000,Particular,Mini Bus,60,DIRECTO,0.0006665757670618061,5,0,HDI.CL,185,0,0,0
90-428674-0,2024-10-25 00:00:00.000,2025-10-25 00:00:00.000,Escuela de Conductores,Station Wagon,65,DEALERS,0.0016648401826484,8,1,Concepcion Dealer,8579,0,0,0
3-490254-0,2025-04-15 00:00:00.000,2025-03-05 00:00:00.000,Particular,Automóvil,36,CORREDORES,0.0009806787114677287,10,1,HDI Santiago,6084,0,0,0
96-565894-0,2025-12-19 00:00:00.000,2027-12-19 00:00:00.000,Particular,Mini Bus,54,DEALERS,0.0009728091589222921,12,1,Antofagasta Dealer,8650,0,0,0
3-551980-0,2025-06-10 00:00:00.000,2026-06-10 00:00:00.000,Otros usos comerciales distint,Camioneta,Empresa,DEALERS,0.0027515981735159,44,1,Rancagua,2565,0,1,1
90-482122-0,2025-12-29 00:00:00.000,2027-12-29 00:00:00.000,Particular,Mini Bus,64,DEALERS,0.0008812785388127,5,1,Osorno Dealer,8602,0,0,0
96-480938-0,2024-09-13 00:00:00.000,2025-09-13 00:00:00.000,Particular,Mini Bus,51,DEALERS,0.0011543378995433,3,1,Casa Matriz Santiago Dealer,2206,0,0,0
85-81162-1,2025-04-15 00:00:00.000,2025-10-24 00:00:00.000,Comercial,Camión,54,CORREDORES,0.000455707762557,0,1,Iquique,1782,1,0,0
90-434658-0,2024-12-06 00:00:00.000,2025-12-06 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0022301369863013,0,1,Valdivia Dealer,8579,0,0,0
90-443325-0,2025-02-05 00:00:00.000,2026-02-05 00:00:00.000,Escuela de Conductores,Station Wagon,39,DEALERS,0.0017077625570776,10,1,Casa Matriz Santiago Dealer,8579,0,0,0
90-435498-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,37,DEALERS,0.0016840182648401,10,1,Valdivia Dealer,8579,0,0,0
85-88989-4,2025-03-22 00:00:00.000,2026-09-20 00:00:00.000,Comercial,Chasis Combinado,Empresa,CORREDORES,0.001193339488117,50,1,Advance,2073,1,1,1
94-67408-0,2024-03-22 00:00:00.000,2026-03-22 00:00:00.000,Particular,Station Wagon,Empresa,DEALERS,0.0013502283105022,10,0,Rancagua Dealer,7883,0,1,0
74-811694-0,2024-09-08 01:00:00.000,2025-09-08 00:00:00.000,Particular,Automóvil,68,DEALERS,0.000648904487872514,3,0,CM Falabella,844,0,0,1
